47493
#term	doc freq	idx
radley	1	35849
radoslav	3	35850
radovan	1	35851
raewyn	1	35852
rafael	4	35853
rafale	4	35854
raff	2	35855
rafidah	3	35856
rafinerska	3	35857
raft	20	35858
rafting	1	35859
ragan	1	35860
ragbag	1	35861
rage	6	35862
raged	5	35863
ragen	25	35864
rageous	1	35865
ragged	1	35866
raging	9	35867
raglan	2	35868
rags	3	35869
rahim	1	35870
rahmsdorf	4	35871
raid	24	35872
raided	8	35873
raiding	1	35874
raids	13	35875
raiffeisen	5	35876
raikes	1	35877
rail	57	35878
rail's	1	35879
railed	3	35880
railraod	1	35881
railroad	27	35882
railroad's	6	35883
railroaded	1	35884
railroads	22	35885
rails	3	35886
railtrack	2	35887
railway	36	35888
railwayman	1	35889
railways	27	35890
rain	39	35891
rainbow	7	35892
rainer	1	35893
rainfall	17	35894
rainforest	1	35895
raingeard	1	35896
raining	1	35897
rains	42	35898
rainwater	1	35899
rainy	8	35900
raise	412	35901
raised	428	35902
raisers	1	35903
raises	38	35904
raisin	1	35905
raising	160	35906
raisinville	3	35907
raisler	1	35908
raj	5	35909
rake	3	35910
raked	1	35911
rakes	1	35912
rakesh	2	35913
raking	2	35914
ralcorp	8	35915
rallied	35	35916
rallies	12	35917
rally	104	35918
rallying	13	35919
ralph	8	35920
ralston	1	35921
ram	17	35922
ramac	1	35923
ramadan	2	35924
raman	2	35925
rambos	1	35926
ramco	1	35927
ramifications	9	35928
ramirez	4	35929
ramiro	1	35930
rammed	3	35931
ramos	6	35932
ramp	7	35933
rampage	7	35934
rampaged	9	35935
rampant	26	35936
ramped	2	35937
ramping	5	35938
ramps	4	35939
rams	2	35940
ramsey	1	35941
ramu	4	35942
ramzan	2	35943
ran	96	35944
ranadive	2	35945
ranch	1	35946
rancher	1	35947
ranchers	2	35948
ranching	2	35949
rancorous	1	35950
rancour	3	35951
rand	12	35952
randall	5	35953
randolph	1	35954
random	14	35955
randy	6	35956
rang	9	35957
range	460	35958
ranged	27	35959
rangers	4	35960
ranges	11	35961
ranging	154	35962
rangoon	2	35963
rangoon's	1	35964
rank	40	35965
rank's	2	35966
ranked	56	35967
rankin	2	35968
ranking	41	35969
rankings	7	35970
ranks	54	35971
rans	1	35972
ransom	9	35973
ransoms	2	35974
rao	17	35975
raoul	1	35976
rap	1	35977
rapamune	1	35978
rape	6	35979
raped	3	35980
rapeseed	1	35981
rapid	115	35982
rapidity	1	35983
rapidly	144	35984
rapids	2	35985
rapists	1	35986
rapped	1	35987
rappeling	1	35988
rapprochement	4	35989
raptor	1	35990
rare	47	35991
rarefied	2	35992
rarely	35	35993
rarer	1	35994
rarest	1	35995
rarity	2	35996
rash	21	35997
rashes	1	35998
rashid	2	35999
rasping	1	36000
raspy	1	36001
rat	6	36002
rata	2	36003
ratcheted	2	36004
ratcheting	3	36005
rate	566	36006
rated	24	36007
ratepayers	2	36008
rates	500	36009
rather	437	36010
ratification	14	36011
ratified	10	36012
ratify	5	36013
ratifying	4	36014
rating	134	36015
ratings	80	36016
ratio	99	36017
ratio's	1	36018
ration	4	36019
rational	13	36020
rational's	2	36021
rationale	9	36022
rationalisation	24	36023
rationalisations	2	36024
rationalise	11	36025
rationalised	3	36026
rationalising	5	36027
rationality	2	36028
rationalization	1	36029
rationalize	2	36030
rationalizing	2	36031
rationally	2	36032
rationing	1	36033
rations	3	36034
ratios	22	36035
raton	7	36036
ratp	1	36037
rats	2	36038
ratte	1	36039
rattigan	2	36040
rattle	1	36041
rattled	4	36042
rattling	5	36043
raucous	2	36044
raucus	1	36045
raul	5	36046
rauman	1	36047
rav4	1	36048
ravaged	3	36049
ravages	1	36050
ravanelli	1	36051
rave	3	36052
ravil	2	36053
ravine	3	36054
raw	90	36055
rawlings	1	36056
rawlins	1	36057
raws	2	36058
ray	24	36059
raymond	21	36060
rays	2	36061
raytheon	17	36062
razor	7	36063
rba	8	36064
rba's	5	36065
rbc	22	36066
rbd	1	36067
rbocs	2	36068
rca	7	36069
rcb	1	36070
rcm	2	36071
rcmp	1	36072
rcn	1	36073
re	194	36074
reaccelerate	3	36075
reach	318	36076
reachable	1	36077
reached	356	36078
reaches	29	36079
reaching	109	36080
reacquired	2	36081
react	24	36082
reacted	49	36083
reacting	3	36084
reaction	115	36085
reactional	1	36086
reactionary	2	36087
reactions	10	36088
reactivate	5	36089
reactivated	1	36090
reactive	1	36091
reactor	1	36092
reactors	7	36093
reacts	1	36094
read	89	36095
read's	1	36096
reade	2	36097
reader	3	36098
readerman	8	36099
readers	17	36100
readership	2	36101
readied	1	36102
readier	1	36103
readily	13	36104
readiness	9	36105
reading	28	36106
readings	8	36107
readjustments	2	36108
readouts	1	36109
reads	1	36110
ready	218	36111
readying	1	36112
reaffirm	2	36113
reaffirmation	3	36114
reaffirmations	1	36115
reaffirmed	15	36116
reaffirming	2	36117
reaffirms	3	36118
reais	1	36119
real	444	36120
realaudio	1	36121
realaudio's	1	36122
realigned	3	36123
realignment	8	36124
realignments	2	36125
realisable	1	36126
realisation	16	36127
realisations	2	36128
realise	48	36129
realised	36	36130
realising	7	36131
realism	1	36132
realistic	49	36133
realistically	5	36134
realists	2	36135
realities	11	36136
reality	55	36137
realization	1	36138
realize	10	36139
realized	11	36140
realizing	4	36141
reallocate	3	36142
reallocated	1	36143
reallocating	1	36144
reallocation	2	36145
really	460	36146
realm	15	36147
realms	1	36148
realplayer	1	36149
realtor	2	36150
realty	2	36151
realvideo	1	36152
reamin	1	36153
reaney	1	36154
reaney's	1	36155
reap	36	36156
reaped	14	36157
reaping	9	36158
reappoint	1	36159
reappointed	1	36160
reappointment	1	36161
reappraisal	5	36162
reaps	3	36163
rear	22	36164
reared	3	36165
rearguard	2	36166
rearrested	1	36167
rears	1	36168
reasearch's	1	36169
reason	248	36170
reasonable	99	36171
reasonably	32	36172
reasonaly	1	36173
reasoned	2	36174
reasoning	7	36175
reasons	129	36176
reassert	7	36177
reasserting	1	36178
reassess	8	36179
reassessed	4	36180
reassessing	2	36181
reassign	1	36182
reassigned	3	36183
reassignments	1	36184
reassumes	1	36185
reassurance	8	36186
reassurances	4	36187
reassure	22	36188
reassured	17	36189
reassuring	6	36190
reath	1	36191
reatta	1	36192
reauction	2	36193
reavis	4	36194
reawakening	1	36195
reay	1	36196
reback	3	36197
rebalance	2	36198
rebalancing	3	36199
rebar	1	36200
rebate	19	36201
rebates	21	36202
rebel	79	36203
rebel's	1	36204
rebelling	1	36205
rebellion	4	36206
rebellions	2	36207
rebellious	3	36208
rebels	43	36209
rebidding	1	36210
rebirth	3	36211
rebook	2	36212
reborn	2	36213
rebound	39	36214
rebounded	18	36215
rebounding	9	36216
rebounds	5	36217
rebranded	4	36218
rebrander	1	36219
rebranding	1	36220
rebuff	8	36221
rebuffed	13	36222
rebuffing	1	36223
rebuild	22	36224
rebuilding	10	36225
rebuilds	1	36226
rebuilt	3	36227
rebuke	11	36228
rebukes	2	36229
rebuttal	4	36230
rebutted	1	36231
rec	31	36232
rec's	1	36233
recalculating	1	36234
recalibrate	1	36235
recall	15	36236
recalled	12	36237
recalling	8	36238
recalls	3	36239
recapitalisation	10	36240
recapitalise	3	36241
recapitalistion	1	36242
recapitalization	2	36243
recapitalize	2	36244
recapitalized	1	36245
recapture	6	36246
recaptured	6	36247
recapturing	2	36248
recce	1	36249
recchia	1	36250
receipt	9	36251
receipts	26	36252
receivable	5	36253
receivables	7	36254
receive	255	36255
received	297	36256
receiveing	1	36257
receiver	9	36258
receivers	8	36259
receivership	4	36260
receives	19	36261
receiving	61	36262
recenly	1	36263
recent	1075	36264
recently	521	36265
recents	1	36266
reception	35	36267
receptive	7	36268
recertify	1	36269
recess	3	36270
recessed	5	36271
recession	24	36272
recessionary	2	36273
recessionist	1	36274
recessions	1	36275
receved	1	36276
receving	1	36277
rechargable	1	36278
recharge	1	36279
rechargeable	1	36280
recharging	1	36281
recherches	1	36282
recievables	1	36283
recieve	1	36284
recieving	1	36285
recipe	3	36286
recipes	5	36287
recipient	8	36288
recipients	9	36289
reciprocal	3	36290
reciprocated	1	36291
reciprocity	1	36292
recited	1	36293
reciting	1	36294
recived	1	36295
reckitt	4	36296
reckitt's	2	36297
reckless	1	36298
reckon	5	36299
reckoned	2	36300
reckoning	2	36301
reckons	1	36302
reclaim	3	36303
reclaiming	1	36304
reclamation	1	36305
reclassified	1	36306
reclassify	2	36307
reclining	1	36308
recluse	1	36309
reclusive	5	36310
recogized	1	36311
recognisable	1	36312
recognise	59	36313
recognised	36	36314
recognises	14	36315
recognising	12	36316
recognition	61	36317
recognizable	1	36318
recognize	15	36319
recognized	9	36320
recognizes	4	36321
recognizing	2	36322
recombinate	1	36323
recomendation	1	36324
recommence	1	36325
recommend	36	36326
recommendation	47	36327
recommendations	47	36328
recommended	71	36329
recommending	18	36330
recommends	9	36331
recompilation	4	36332
reconcile	4	36333
reconciled	2	36334
reconciliation	24	36335
reconciling	2	36336
reconditioning	1	36337
reconfiguration	1	36338
reconfigure	1	36339
reconfirm	2	36340
reconfirmed	2	36341
reconnaissance	1	36342
reconsider	21	36343
reconsideration	2	36344
reconsidered	1	36345
reconsidering	3	36346
reconstitute	2	36347
reconstruct	3	36348
reconstructed	3	36349
reconstruction	21	36350
reconvened	6	36351
record	600	36352
recordable	1	36353
recorded	78	36354
recorder	10	36355
recorders	15	36356
recording	11	36357
recordings	5	36358
records	53	36359
recored	1	36360
recounted	3	36361
recoup	21	36362
recouped	6	36363
recouping	3	36364
recourse	11	36365
recover	100	36366
recoverable	5	36367
recovered	59	36368
recoveries	1	36369
recovering	54	36370
recovers	13	36371
recovery	183	36372
recoverying	1	36373
recreate	3	36374
recreation	3	36375
recreational	3	36376
recross	2	36377
recruit	9	36378
recruited	9	36379
recruiter	1	36380
recruiters	1	36381
recruiting	5	36382
recruitment	4	36383
recruits	2	36384
recs	35	36385
rectal	5	36386
rectification	2	36387
rectified	2	36388
rectifiers	2	36389
rectify	1	36390
rectifying	1	36391
rectitude	1	36392
rector	1	36393
recuperates	1	36394
recuperating	3	36395
recuperation	2	36396
recur	3	36397
recurrence	10	36398
recurrent	2	36399
recurring	13	36400
recycled	3	36401
recycler	2	36402
recyclers	1	36403
recycling	7	36404
recyle	1	36405
red	175	36406
redbook	4	36407
reddington	1	36408
redecorate	1	36409
redeem	3	36410
redeemable	2	36411
redeemed	6	36412
redeeming	1	36413
redefine	4	36414
redefined	2	36415
redemption	1	36416
redemptions	7	36417
redenbacher's	1	36418
redeploy	2	36419
redeployed	3	36420
redesign	4	36421
redesigned	11	36422
redeveloping	1	36423
redevelopment	4	36424
redhook	2	36425
redid	2	36426
rediker	1	36427
redirect	2	36428
redirected	1	36429
rediscover	2	36430
redistribute	5	36431
redistribution	1	36432
redland	2	36433
redman	1	36434
redmond	29	36435
redness	1	36436
redo	1	36437
redot	2	36438
redoubled	1	36439
redrafting	1	36440
redress	11	36441
redshaw	2	36442
reduce	246	36443
reduced	179	36444
reduces	19	36445
reducing	106	36446
reduction	113	36447
reductions	54	36448
redundancies	8	36449
redundancy	17	36450
redundant	6	36451
redux	2	36452
redwood	10	36453
reebok	1	36454
reece	3	36455
reed	56	36456
reed's	5	36457
reef	1	36458
reeking	1	36459
reel	1	36460
reelection	3	36461
reeled	2	36462
reeling	20	36463
reemerge	1	36464
reemergence	2	36465
reengineering	1	36466
rees	1	36467
reese's	1	36468
reestablish	1	36469
reevaluating	1	36470
reeve	3	36471
reeves	3	36472
reexamine	2	36473
refer	17	36474
referee	2	36475
refereeing	2	36476
reference	64	36477
references	5	36478
referendum	13	36479
refering	1	36480
referral	11	36481
referred	56	36482
referrendum	1	36483
referring	197	36484
refers	20	36485
refill	1	36486
refills	1	36487
refinacing	1	36488
refinance	13	36489
refinancing	21	36490
refinancings	1	36491
refine	4	36492
refined	23	36493
refinement	2	36494
refiner	16	36495
refiner's	1	36496
refineries	22	36497
refiners	13	36498
refinery	26	36499
refinery's	1	36500
refining	45	36501
refitting	1	36502
reflect	86	36503
reflected	119	36504
reflecting	111	36505
reflection	22	36506
reflections	2	36507
reflective	8	36508
reflects	78	36509
refloat	1	36510
refocus	7	36511
refocused	3	36512
refocuses	1	36513
refocusing	6	36514
reforem	1	36515
reforesting	1	36516
reform	181	36517
reform's	3	36518
reformed	14	36519
reformer	12	36520
reformers	4	36521
reforming	18	36522
reformist	10	36523
reforms	232	36524
reformulating	1	36525
reformulation	1	36526
refrain	11	36527
refrained	7	36528
refranchising	2	36529
refresh	2	36530
refreshing	3	36531
refreshingly	1	36532
refrigerated	4	36533
refrigeration	3	36534
refrigerator	4	36535
refrigerators	5	36536
refsum	11	36537
refuel	4	36538
refuge	26	36539
refugee	7	36540
refugees	10	36541
refund	14	36542
refunded	1	36543
refunds	9	36544
refurbish	4	36545
refurbished	4	36546
refurbishing	3	36547
refurbishment	3	36548
refurbishments	1	36549
refusal	15	36550
refuse	18	36551
refused	147	36552
refuses	9	36553
refusing	32	36554
refute	1	36555
refuted	3	36556
refutes	1	36557
reg	12	36558
regain	54	36559
regained	15	36560
regaining	16	36561
regains	7	36562
regal	7	36563
regaled	1	36564
regan	2	36565
regan's	2	36566
regard	49	36567
regarded	96	36568
regardeless	1	36569
regarding	56	36570
regardless	37	36571
regards	32	36572
regency	1	36573
regeneration	3	36574
regent	6	36575
regent's	2	36576
regime	50	36577
regime's	1	36578
regiment	5	36579
regiment's	1	36580
regimes	7	36581
regina	3	36582
region	377	36583
region's	50	36584
regional	446	36585
regionalisation	2	36586
regionally	4	36587
regionals	2	36588
regions	116	36589
register	25	36590
registered	78	36591
registering	4	36592
registers	10	36593
registrars	4	36594
registration	28	36595
registrations	4	36596
registred	2	36597
registry	14	36598
regrading	1	36599
regressive	1	36600
regret	35	36601
regrets	4	36602
regrettable	12	36603
regrettably	1	36604
regretted	9	36605
regroup	3	36606
regrouped	1	36607
regrouping	2	36608
regualtion	1	36609
regular	98	36610
regularities	2	36611
regularity	1	36612
regularly	40	36613
regulary	1	36614
regulate	33	36615
regulated	58	36616
regulates	14	36617
regulating	24	36618
regulation	111	36619
regulations	106	36620
regulator	94	36621
regulator's	4	36622
regulators	232	36623
regulatory	243	36624
rehab	1	36625
rehabilitate	5	36626
rehabilitated	1	36627
rehabilitating	2	36628
rehabilitation	9	36629
rehabilitative	1	36630
rehash	5	36631
rehearsal	1	36632
rehearsals	1	36633
rehearsed	2	36634
reheats	1	36635
rehire	3	36636
rehiring	1	36637
rehm	1	36638
rehnquist	1	36639
reichel	1	36640
reichmann	1	36641
reid	6	36642
reign	3	36643
reigned	3	36644
reigning	6	36645
reignite	3	36646
reignited	1	36647
reigniting	1	36648
reigns	3	36649
reiland	1	36650
reilly	7	36651
reimburse	3	36652
reimbursement	7	36653
rein	27	36654
reincarnated	1	36655
reincarnation	12	36656
reincarnations	1	36657
reincorporated	1	36658
reindeer	1	36659
reined	7	36660
reinforce	12	36661
reinforced	12	36662
reinforcement	2	36663
reinforcements	2	36664
reinforces	5	36665
reinforcing	5	36666
reingold	3	36667
reining	5	36668
reins	16	36669
reinsch	10	36670
reinspect	1	36671
reinstate	5	36672
reinstated	4	36673
reinstatement	4	36674
reinsurance	18	36675
reinsure	7	36676
reinsured	4	36677
reinsurers	1	36678
reintegrate	1	36679
reintegration	1	36680
reinterpret	2	36681
reinterpreted	1	36682
reintroduce	2	36683
reintroduced	2	36684
reintroduction	2	36685
reinvent	3	36686
reinvented	1	36687
reinventing	2	36688
reinvest	8	36689
reinvesting	1	36690
reinvestment	2	36691
reinvigorate	1	36692
reinvigorated	2	36693
reising	2	36694
reisner	1	36695
reissued	1	36696
reit	2	36697
reiterate	2	36698
reiterated	59	36699
reiterates	1	36700
reiterating	4	36701
reits	2	36702
rejean	2	36703
reject	62	36704
rejected	183	36705
rejecting	20	36706
rejection	32	36707
rejects	15	36708
rejig	1	36709
rejigger	1	36710
rejigging	3	36711
rejoice	2	36712
rejoicing	1	36713
rejoin	5	36714
rejoined	4	36715
rejoining	4	36716
rejoins	1	36717
rejuvenate	2	36718
rejuvenated	6	36719
rejuvenating	1	36720
rejuvenation	2	36721
rekindle	5	36722
rekindled	4	36723
rekindling	2	36724
reksa	1	36725
relaistic	1	36726
relate	11	36727
related	316	36728
relates	13	36729
relatiation	1	36730
relating	32	36731
relation	30	36732
relations	249	36733
relationship	141	36734
relationship's	1	36735
relationships	44	36736
relative	82	36737
relatively	181	36738
relatives	28	36739
relativities	1	36740
relaunch	16	36741
relaunched	8	36742
relaunching	1	36743
relax	27	36744
relaxation	16	36745
relaxed	31	36746
relaxes	2	36747
relaxing	10	36748
relay	3	36749
relayed	2	36750
release	248	36751
released	289	36752
releases	25	36753
releasing	27	36754
relegation	3	36755
relent	1	36756
relentless	6	36757
relet	1	36758
relevance	8	36759
relevant	37	36760
relevent	1	36761
reliability	11	36762
reliabilty	2	36763
reliable	30	36764
reliablity	1	36765
reliance	33	36766
reliance's	1	36767
reliant	7	36768
reliastar	2	36769
reliastar's	2	36770
relic	2	36771
relics	2	36772
relied	19	36773
relief	60	36774
relies	16	36775
relieve	14	36776
relieved	17	36777
reliever	1	36778
relieving	3	36779
religion	32	36780
religious	48	36781
relignment	1	36782
relinquish	4	36783
relinquished	3	36784
reliquished	2	36785
relished	1	36786
relishing	3	36787
relisted	2	36788
relisting	2	36789
reliving	1	36790
reloaded	2	36791
relocate	6	36792
relocated	4	36793
relocating	3	36794
relocation	11	36795
relocations	2	36796
reluctance	23	36797
reluctant	76	36798
reluctantly	5	36799
rely	51	36800
relying	22	36801
rem	3	36802
remain	481	36803
remainder	50	36804
remained	300	36805
remaining	272	36806
remains	297	36807
remake	2	36808
remaking	3	36809
remanded	1	36810
remark	11	36811
remarkable	9	36812
remarkably	7	36813
remarked	4	36814
remarks	69	36815
remarried	1	36816
remedial	5	36817
remediation	1	36818
remedies	7	36819
remedy	5	36820
remedying	1	36821
remember	30	36822
remembered	8	36823
remembering	7	36824
remembers	3	36825
remembrance	1	36826
remerchandising	1	36827
remind	13	36828
reminded	12	36829
reminder	10	36830
reminders	1	36831
reminding	10	36832
reminiscent	6	36833
reminiscient	1	36834
remit	8	36835
remittances	1	36836
remitted	1	36837
remnant	2	36838
remnants	5	36839
remodel	1	36840
remodeler	2	36841
remodeling	2	36842
remolinos	1	36843
remorse	5	36844
remorseful	1	36845
remote	77	36846
remotely	1	36847
remoteness	1	36848
remould	1	36849
removable	2	36850
removal	24	36851
remove	68	36852
removeable	1	36853
removed	78	36854
removes	9	36855
removing	40	36856
remuneration	4	36857
ren	3	36858
renaissance	14	36859
renal	3	36860
rename	2	36861
renamed	19	36862
renaming	3	36863
renascent	1	36864
renationalise	1	36865
renato	7	36866
renault	7	36867
renault's	4	36868
rendell	2	36869
render	29	36870
rendered	2	36871
rendering	7	36872
renders	5	36873
rene	9	36874
renee	1	36875
renegade	24	36876
renege	1	36877
reneged	5	36878
reneging	6	36879
renegotiate	4	36880
renegotiated	4	36881
renegotiates	1	36882
renegotiation	3	36883
renew	26	36884
renewable	5	36885
renewal	34	36886
renewed	73	36887
renewing	7	36888
renews	3	36889
renfrew	2	36890
rengifo	1	36891
renminbi	9	36892
rennardson	1	36893
rennes	3	36894
reno	5	36895
renounce	2	36896
renounced	1	36897
renouncing	1	36898
renovate	5	36899
renovating	5	36900
renovation	7	36901
renovations	3	36902
renown	2	36903
renowned	17	36904
renshaw	7	36905
renshaw's	2	36906
rensi	2	36907
rent	27	36908
renta	1	36909
rental	31	36910
rentals	14	36911
rented	3	36912
renteria	1	36913
renting	4	36914
rentokil	2	36915
rentokil's	2	36916
rents	23	36917
renumbering	2	36918
renzo	1	36919
reoganization	1	36920
reopen	12	36921
reopened	5	36922
reopening	2	36923
reopro	2	36924
reorganisation	37	36925
reorganisations	1	36926
reorganise	8	36927
reorganised	6	36928
reorganising	11	36929
reorganization	26	36930
reorganizations	4	36931
reorganize	7	36932
reorganized	3	36933
reorganizes	2	36934
reorganizing	4	36935
reorient	1	36936
reorienting	1	36937
rep	24	36938
repackage	1	36939
repackaged	3	36940
repackaging	2	36941
repaid	13	36942
repair	29	36943
repaired	8	36944
repairing	7	36945
repairs	19	36946
repap	3	36947
reparation	2	36948
reparations	1	36949
repatriate	4	36950
repatriated	2	36951
repatriating	1	36952
repatriation	5	36953
repay	33	36954
repayable	1	36955
repaying	2	36956
repayment	23	36957
repayments	7	36958
repeal	21	36959
repealed	3	36960
repealing	4	36961
repeat	36	36962
repeated	129	36963
repeatedly	88	36964
repeating	11	36965
repectively	3	36966
repects	1	36967
repel	3	36968
repentance	1	36969
repentant	1	36970
repents	1	36971
repercussions	8	36972
repertoire	1	36973
repesenting	1	36974
repetition	2	36975
repetitive	1	36976
repiled	1	36977
repka	1	36978
replace	184	36979
replaceable	2	36980
replaced	96	36981
replacement	60	36982
replacements	15	36983
replaces	11	36984
replacing	45	36985
replanting	3	36986
replaying	1	36987
replenish	2	36988
replenished	4	36989
replete	1	36990
replica	1	36991
replicate	3	36992
replicated	2	36993
replicates	1	36994
replicating	2	36995
replication	3	36996
replied	21	36997
replies	1	36998
reply	10	36999
replying	3	37000
repo	9	37001
reponse	3	37002
repoort	1	37003
report	679	37004
report's	11	37005
reportage	1	37006
reported	906	37007
reportedly	35	37008
reporter	14	37009
reporter's	5	37010
reporters	495	37011
reporting	129	37012
reports	352	37013
repos	2	37014
reposition	7	37015
repositioned	1	37016
repositioning	4	37017
repositories	2	37018
reprehensible	2	37019
represenatives	2	37020
represent	91	37021
representation	17	37022
representations	4	37023
representative	116	37024
representative's	1	37025
representatives	134	37026
represented	74	37027
representing	83	37028
representive	2	37029
representives	2	37030
represents	111	37031
repressent	1	37032
repression	11	37033
repressions	1	37034
repressive	15	37035
reprice	1	37036
repriced	1	37037
reprieve	3	37038
reprimand	4	37039
reprimanded	2	37040
reprimands	1	37041
reprinting	1	37042
reprints	1	37043
reprisals	8	37044
reproach	1	37045
reproduce	2	37046
reproducing	1	37047
reprofiling	1	37048
reprogram	2	37049
reprogramme	1	37050
reprogrammed	3	37051
reprogramming	5	37052
reprucussions	1	37053
reps	1	37054
repsective	1	37055
repsonse	1	37056
republic	158	37057
republic's	34	37058
republican	81	37059
republican's	1	37060
republicans	18	37061
republics	6	37062
republished	1	37063
repudiate	1	37064
repugnant	3	37065
repulse	1	37066
repurchase	45	37067
repurchased	4	37068
repurchases	13	37069
repurchasing	4	37070
repurcussions	1	37071
reputable	2	37072
reputation	103	37073
reputations	2	37074
reputed	2	37075
reputedly	1	37076
request	102	37077
requested	55	37078
requesting	13	37079
requests	39	37080
require	139	37081
required	188	37082
requirement	45	37083
requirements	96	37084
requires	72	37085
requiring	63	37086
requirments	1	37087
requoted	2	37088
rerated	1	37089
resale	22	37090
resarch	1	37091
reschedule	1	37092
rescheduled	1	37093
rescheduling	3	37094
rescind	1	37095
rescinded	3	37096
rescue	36	37097
rescued	8	37098
rescuer's	1	37099
rescuers	3	37100
rescuing	3	37101
research	484	37102
research's	2	37103
researched	3	37104
researcher	58	37105
researchers	17	37106
researching	1	37107
resell	11	37108
reseller	14	37109
resellers	16	37110
reselling	7	37111
resells	2	37112
resemble	10	37113
resembles	4	37114
resembling	3	37115
resented	1	37116
resentment	9	37117
resents	1	37118
reservation	9	37119
reservations	23	37120
reserve	136	37121
reserve's	6	37122
reserved	44	37123
reservees	1	37124
reserves	166	37125
reserving	5	37126
reservoir	5	37127
reservoirs	1	37128
reset	1	37129
resettable	2	37130
resettle	4	37131
resettled	4	37132
resettlement	4	37133
resettling	5	37134
reshape	14	37135
reshaped	2	37136
reshaping	5	37137
reshuffle	17	37138
reshuffles	4	37139
reshuffling	3	37140
reside	2	37141
residence	20	37142
residences	4	37143
residency	16	37144
resident	33	37145
residential	68	37146
residentials	1	37147
residents	92	37148
resides	1	37149
residing	3	37150
residual	5	37151
residue	2	37152
resign	34	37153
resignation	47	37154
resignations	5	37155
resigned	107	37156
resigning	2	37157
resilience	1	37158
resilient	7	37159
resin	2	37160
resiner	1	37161
resins	4	37162
resist	20	37163
resistance	27	37164
resistant	6	37165
resisted	23	37166
resistencia	1	37167
resisting	3	37168
resists	1	37169
resold	5	37170
resoltions	1	37171
resolute	6	37172
resolutely	8	37173
resolution	86	37174
resolutions	9	37175
resolve	112	37176
resolveable	1	37177
resolved	103	37178
resolving	38	37179
resonance	1	37180
resort	34	37181
resorted	2	37182
resorting	2	37183
resorts	19	37184
resouces	3	37185
resounding	7	37186
resoundingly	2	37187
resource	57	37188
resourced	2	37189
resources	256	37190
respect	87	37191
respectable	10	37192
respected	44	37193
respectful	1	37194
respecting	2	37195
respective	33	37196
respectively	70	37197
respects	18	37198
respekt	2	37199
respirator	4	37200
respiratory	14	37201
respite	1	37202
respond	94	37203
responded	63	37204
respondents	12	37205
responding	33	37206
responisble	1	37207
response	166	37208
responses	21	37209
responsibilites	3	37210
responsibilities	40	37211
responsibility	126	37212
responsibilty	2	37213
responsible	132	37214
responsiblity	2	37215
responsibly	4	37216
responsive	12	37217
responsiveness	1	37218
respresentative	1	37219
rest	322	37220
restart	11	37221
restarted	6	37222
restarting	1	37223
restate	10	37224
restated	16	37225
restatement	5	37226
restaurant	33	37227
restaurants	56	37228
rested	4	37229
resting	3	37230
restitution	5	37231
restive	36	37232
restlessness	1	37233
reston	5	37234
restoration	7	37235
restore	44	37236
restored	11	37237
restores	2	37238
restoring	12	37239
restrain	5	37240
restrained	22	37241
restraining	4	37242
restraint	12	37243
restraints	7	37244
restrcuturing	1	37245
restrepo	1	37246
restrict	33	37247
restricted	61	37248
restricting	14	37249
restriction	14	37250
restrictions	128	37251
restrictive	16	37252
restricts	7	37253
restructring	1	37254
restructure	77	37255
restructured	28	37256
restructures	2	37257
restructuring	380	37258
restructurings	9	37259
rests	9	37260
restucturing	3	37261
result	529	37262
result's	1	37263
resultant	4	37264
resulted	91	37265
resulting	79	37266
resultingly	1	37267
results	822	37268
resume	67	37269
resumed	50	37270
resumes	28	37271
resuming	11	37272
resumption	22	37273
resurface	1	37274
resurfaced	2	37275
resurgence	16	37276
resurgent	4	37277
resurrect	8	37278
resurrection	2	37279
resuscitate	1	37280
retail	314	37281
retailation	1	37282
retailed	1	37283
retailer	101	37284
retailer's	1	37285
retailers	83	37286
retailing	55	37287
retailing's	1	37288
retails	1	37289
retain	110	37290
retained	37	37291
retaining	27	37292
retains	13	37293
retake	1	37294
retaking	2	37295
retaliate	25	37296
retaliates	1	37297
retaliation	25	37298
retaliatory	12	37299
retardant	1	37300
retardants	2	37301
retarding	1	37302
retards	1	37303
retavase	1	37304
retch	1	37305
retention	11	37306
retevision	1	37307
rethink	6	37308
rethinking	1	37309
reticence	1	37310
reticent	3	37311
retina	1	37312
retincence	1	37313
retionalisation	1	37314
retire	40	37315
retired	62	37316
retiree	2	37317
retirees	5	37318
retirement	95	37319
retirements	4	37320
retires	7	37321
retiring	17	37322
retirmement	1	37323
retirment	1	37324
retool	3	37325
retooling	1	37326
retorted	1	37327
retraced	1	37328
retracement	1	37329
retracing	1	37330
retract	1	37331
retractable	2	37332
retracted	2	37333
retractible	1	37334
retrained	1	37335
retransmission	5	37336
retransmit	2	37337
retreat	16	37338
retreated	11	37339
retreating	3	37340
retreiving	1	37341
retrench	5	37342
retrenched	1	37343
retrenching	1	37344
retribution	1	37345
retrieval	3	37346
retrieve	5	37347
retrieved	1	37348
retrieving	3	37349
retro	1	37350
retroactive	7	37351
retroactively	2	37352
retroactivity	1	37353
retrograde	3	37354
retrogressive	2	37355
retrospect	1	37356
retrospective	1	37357
retrovir	5	37358
retructuring	1	37359
retsinas	1	37360
retune	1	37361
retuners	2	37362
retuning	4	37363
returing	1	37364
return	526	37365
returnable	1	37366
returned	115	37367
returning	80	37368
returns	159	37369
reuben	1	37370
